id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3040324,J3672,2024-04-18T04:00:00+00:00,2028-10-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Big Stone,MN,DPP-2023,West,Study Not Started,NRIS,Big Stone South - Alexandira 345kV,300.00,300.00,300.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3040325,J3671,2024-04-18T04:00:00+00:00,2027-07-27T04:00:00+00:00,AMEREN ILLINOIS,Shelby,IL,DPP-2023,Central,Study Not Started,NRIS,4NEOGA 2 - 4SHELBYVL E 138.0kV,120.00,120.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040326,J3682,2024-04-18T04:00:00+00:00,2028-04-01T04:00:00+00:00,METC,Muskegon,MI,DPP-2023,East (ITC),Study Not Started,ERIS,FOUR MILE - WHITE ROAD 138.0kV,150.00,150.00,150.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040327,J3691,2024-04-18T04:00:00+00:00,2028-05-31T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,White,IN,DPP-2023,Central,Study Not Started,NRIS,REYNOLDS,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3040328,J3690,2024-04-16T04:00:00+00:00,2028-09-30T04:00:00+00:00,AMEREN MISSOURI,Scott,MO,DPP-2023,Central,Study Not Started,NRIS,5STODDARD - 5MORLEY (AECI) 161.0kV,300.00,300.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040329,J3692,2024-04-18T04:00:00+00:00,2028-05-31T04:00:00+00:00,METC,Cheboygan,MI,DPP-2023,East (ITC),Study Not Started,NRIS,PORT CALCITE - RIGGSVILLE 138.0kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-09-29T04:00:00+00:00,,,
3040330,J3701,2024-04-18T04:00:00+00:00,2028-04-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Taylor,IA,DPP-2023,West,Study Not Started,ERIS,ORIENT - NORTHBORO 345.0kV,400.00,400.00,400.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3040331,J3708,2024-04-17T04:00:00+00:00,2027-04-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",Jefferson,TX,DPP-2023,South,Study Not Started,NRIS,LEGEND,735.00,770.00,0.00,0.00,0.00,0.00,Gas,Combined-Cycle – Steam Plant,Withdrawn,,,2025-09-24T04:00:00+00:00,,,
3040332,J3709,2024-04-17T04:00:00+00:00,2028-07-31T04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,Marion,IN,DPP-2023,Central,Study Not Started,NRIS,Georgetown,47.00,47.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040333,J3715,2024-04-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,HOOSIER ENERGY,Jackson,IN,DPP-2023,Central,Study Not Started,NRIS,Other_,150.00,150.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040334,J1896,2021-08-17T04:00:00+00:00,2025-04-01T04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Henderson,KY,DPP-2021,Central,Phase 2,NRIS,Henderson to AB Brown 138 kV,100.00,100.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,,2021-12-08T05:00:00+00:00,,,
3040335,J2207,2021-08-17T04:00:00+00:00,2025-04-01T04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Henderson,KY,DPP-2021,Central,Phase 2,NRIS,Henderson to AB Brown 138 kV,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2021-12-08T05:00:00+00:00,,,
3040336,J2125,2021-08-21T04:00:00+00:00,2024-04-15T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Clay,IL,DPP-2021,Central,Phase 2,NRIS,Xenia to W Mt Vernon 345 kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2024-08-16T04:00:00+00:00,,,
3040337,J2182,2021-08-12T04:00:00+00:00,2025-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Tallahatchie,MS,DPP-2021,South,Phase 3,NRIS,webb 115 kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2021-09-17T04:00:00+00:00,,,
3040338,J2194,2021-08-16T04:00:00+00:00,2024-04-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Sullivan,IN,DPP-2021,Central,Phase 2,NRIS,Merom - Gibson 345 kV Line,350.00,350.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2021-12-08T05:00:00+00:00,,,
3040339,J2144,2021-09-02T04:00:00+00:00,2024-10-01T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Jasper,IN,DPP-2021,Central,Phase 2,NRIS,Schahfer 345 kV Sub,155.20,195.00,0.00,0.00,0.00,0.00,Hybrid,Combustion Turbine (Simple Cycle),Withdrawn,,,2021-12-08T05:00:00+00:00,,,
3040340,J2103,2021-09-01T04:00:00+00:00,2024-10-04T04:00:00+00:00,"ENTERGY TEXAS, INC.",Jasper,TX,DPP-2021,South,Phase 3,NRIS,Buna SW to Call Transmission Line,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2021-12-03T05:00:00+00:00,,,
3040341,J2286,2021-07-14T04:00:00+00:00,2026-10-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Polk,MN,DPP-2021,West,Phase 2,NRIS,Praire - Winger 230kV,90.00,90.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2021-09-10T04:00:00+00:00,,,
3040342,J2076,2021-08-09T04:00:00+00:00,2024-08-01T04:00:00+00:00,"ENTERGY TEXAS, INC.",San Jacinto,TX,DPP-2021,South,Phase 3,NRIS,COLEY CREEK to PELICAN ROAD 138 kV,225.00,225.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,,2021-12-09T05:00:00+00:00,,,
3040343,J3718,2024-03-20T04:00:00+00:00,2028-09-01T04:00:00+00:00,AMEREN ILLINOIS,Greene,IL,DPP-2023,Central,Study Not Started,NRIS,Roodhouse West,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-24T05:00:00+00:00,,,
3040344,J3725,2024-04-18T04:00:00+00:00,2028-09-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Louisa,IA,DPP-2023,West,Study Not Started,NRIS,SUB 93 LOUISA - SUB T HASKINS 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040345,J3724,2024-04-16T04:00:00+00:00,2028-09-01T04:00:00+00:00,,Vigo,IN,DPP-2023,Central,Study Not Started,NRIS,Sandford,132.00,132.00,132.00,132.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040346,J3727,2024-04-16T04:00:00+00:00,2028-06-30T04:00:00+00:00,AMEREN ILLINOIS,Madison,IL,DPP-2023,Central,Study Not Started,NRIS,Mississippi,225.00,225.00,225.00,225.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3040347,J3733,2024-05-25T04:00:00+00:00,2028-04-17T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Gibson,IN,DPP-2023,Central,Study Not Started,NRIS,Oakland City  - Old Ben Coal 138.0kV,150.00,150.00,150.00,150.00,0.00,0.00,Hybrid,Solar/Battery,Active,,,,,,
3040348,J3404,2024-04-18T04:00:00+00:00,2028-08-15T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Macon,MO,DPP-2023,Central,Study Not Started,NRIS,Other_,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040349,J3405,2024-04-10T04:00:00+00:00,2028-06-09T04:00:00+00:00,MINNESOTA POWER INC.,St. Louis,MN,DPP-2023,West,Study Not Started,NRIS,Shannon - Minntac 230kV,144.00,144.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,,2025-09-26T04:00:00+00:00,,,
3040350,J3406,2024-04-17T04:00:00+00:00,2028-04-09T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Calcasieu,LA,DPP-2023,South,Study Not Started,NRIS,Nelson - Carlyss (J2154 POI),100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-07-30T04:00:00+00:00,,,
3040351,J3410,2024-04-12T04:00:00+00:00,2028-03-01T05:00:00+00:00,AMEREN ILLINOIS,Washington,IL,DPP-2023,Central,Study Not Started,NRIS,7PR STATE - 7MTVERNW 345.0kV,120.00,120.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-08-15T04:00:00+00:00,,,
3040352,J3408,2024-04-18T04:00:00+00:00,2028-03-01T05:00:00+00:00,CLECO POWER LLC,Sabine,LA,DPP-2023,South,Study Not Started,NRIS,HARTBURG - AEP LAYFIELD 500.0kV,450.00,450.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-05-23T04:00:00+00:00,,,
3040353,J3409,2024-04-12T04:00:00+00:00,2028-03-01T05:00:00+00:00,"ENTERGY TEXAS, INC.",Newton,TX,DPP-2023,South,Study Not Started,ERIS,HARTBURG - CYPRESS 500.0kV,400.00,400.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-29T04:00:00+00:00,,,
3040354,J3411,2024-04-12T04:00:00+00:00,2028-03-01T05:00:00+00:00,AMEREN MISSOURI,Randolph,MO,DPP-2023,Central,Study Not Started,ERIS,5ADAIR    - 5THMHIL (AECI)  161.0kV,120.00,120.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040355,J3419,2024-03-18T04:00:00+00:00,2028-09-01T04:00:00+00:00,ITC,Huron,MI,DPP-2023,East (ITC),Study Not Started,NRIS,SEASIDE,150.00,150.00,150.00,150.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040356,J3418,2024-04-17T04:00:00+00:00,2028-09-15T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Sangamon,IL,DPP-2023,Central,Study Not Started,NRIS,7AUSTIN - 7TURNER 345.0kV,220.00,220.00,220.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040357,J3417,2024-04-17T04:00:00+00:00,2028-09-06T04:00:00+00:00,AMEREN ILLINOIS,Macon,IL,DPP-2023,Central,Study Not Started,NRIS,Oreana,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3040358,J3415,2024-03-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,Mercer,ND,DPP-2023,West,Study Not Started,NRIS,Coyote Switchyard,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-07-24T04:00:00+00:00,,,
3040359,J3420,2024-03-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,McPherson,SD,DPP-2023,West,Study Not Started,NRIS,Ellendale 345 - Twin Brooks 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3040360,J3421,2024-04-15T04:00:00+00:00,2028-06-30T04:00:00+00:00,ITC,Huron,MI,DPP-2023,East (ITC),Study Not Started,NRIS,SEASIDE,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3040361,J3416,2024-03-21T04:00:00+00:00,2027-09-01T04:00:00+00:00,METC,Otsego,MI,DPP-2023,East (ITC),Study Not Started,NRIS,VAN TYLE,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040362,J3450,2024-04-18T04:00:00+00:00,2028-08-15T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Panola,MS,DPP-2023,South,Study Not Started,NRIS,BATESVILLE [MS] - MOON LAKE SS 230.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-23T04:00:00+00:00,,,
3040363,J3428,2024-03-18T04:00:00+00:00,2028-08-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,McPherson,SD,DPP-2023,West,Study Not Started,NRIS,Ellendale 345 - Twin Brooks 345.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,,,,,
3040364,J3422,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lawrence,AR,DPP-2023,South,Study Not Started,NRIS,SWIFTON - AECC HOXIE SOUTH 161.0kV,145.00,145.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040365,J3427,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Mississippi,AR,DPP-2023,South,Study Not Started,NRIS,DELL EHV - NEW MADRID (AECI) 500.0kV,500.00,500.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-12-23T05:00:00+00:00,,,
3040366,J3438,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,METC,Saginaw,MI,DPP-2023,East (ITC),Study Not Started,NRIS,MURPHY,250.00,250.00,250.00,250.00,0.00,0.00,Battery Storage,Battery Storage,Pending Revision Approval,,,,,,
3040367,J3441,2024-03-27T04:00:00+00:00,2028-06-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",Houston,TX,DPP-2023,South,Study Not Started,NRIS,ROCKY CREEK - CROCKETT (SWEPCO) 345.0kV,500.00,500.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040368,J3444,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jefferson,AR,DPP-2023,South,Study Not Started,NRIS,AECC PINEBERGEN,125.00,125.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040369,J3447,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,COOPERATIVE ENERGY,Perry,MS,DPP-2023,South,Study Not Started,NRIS,Purvis Bulk 161 - Hintonville 161 161.0kV,125.00,125.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040370,J3449,2024-03-26T04:00:00+00:00,2028-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Pope,AR,DPP-2023,South,Study Not Started,NRIS,MORRILTON EAST - ATKINS 161.0kV,200.00,200.00,200.00,0.00,0.00,0.00,Solar,Photovoltaic,Pending Revision Approval,,,,,,
3040371,J3423,2024-05-16T04:00:00+00:00,2028-09-04T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson,AR,DPP-2023,South,Study Not Started,NRIS,PECAN ST - AECC BALCH 161.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040372,J3240,2024-04-14T04:00:00+00:00,2028-09-15T04:00:00+00:00,AMEREN ILLINOIS,Fulton,IL,DPP-2023,Central,Study Not Started,NRIS,Other_,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040373,J3247,2024-04-14T04:00:00+00:00,2028-09-15T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Vigo,IN,DPP-2023,Central,Study Not Started,NRIS,SPELTERVILLE,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-07-30T04:00:00+00:00,,,
3040374,J3248,2024-04-13T04:00:00+00:00,2028-09-01T04:00:00+00:00,Southern Indiana Gas & Electric Company d/b/a Centerpoint Energy Indiana South,Posey,IN,DPP-2023,Central,Study Not Started,NRIS,AB Brown - Farm Bureau 138.0kV,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040375,J3256,2024-04-13T04:00:00+00:00,2028-09-01T04:00:00+00:00,AMEREN ILLINOIS,Clark,IL,DPP-2023,Central,Study Not Started,NRIS,4GALLATIN - 4KANSAS   138.0kV,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3040376,J3259,2024-04-17T04:00:00+00:00,2028-09-06T04:00:00+00:00,GREAT RIVER ENERGY,Renville,MN,DPP-2023,West,Study Not Started,NRIS,Cedar Mountain,250.00,250.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,,2025-09-30T04:00:00+00:00,,,
3040377,J3268,2024-04-18T04:00:00+00:00,2027-09-10T04:00:00+00:00,METC,Gratiot,MI,DPP-2023,East (ITC),Study Not Started,NRIS,REGAL,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Active,,,,,,
3040378,J3269,2024-04-17T04:00:00+00:00,2027-11-02T04:00:00+00:00,AMEREN ILLINOIS,Hamilton,IL,DPP-2023,Central,Study Not Started,NRIS,7W_FRFT_E - 7NORRIS   345.0kV,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,,2025-09-29T04:00:00+00:00,,,
3040379,J3274,2024-04-15T04:00:00+00:00,2028-11-01T04:00:00+00:00,METC,Ogemaw,MI,DPP-2023,East (ITC),Study Not Started,NRIS,GALLAGHER - TWINING 138.0kV,290.00,290.00,290.00,290.00,0.00,0.00,Solar,Photovoltaic,Pending Revision Approval,,,,,,
3040380,J2342,2022-09-15T04:00:00+00:00,2027-05-15T04:00:00+00:00,ITC MIDWEST,Worth,IA,DPP-2022,West,Phase 1,NRIS,Worth County,230.00,230.00,150.00,141.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3040381,J2336,2022-09-13T04:00:00+00:00,2025-08-29T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Union,LA,DPP-2022,South,Phase 1,NRIS,Sterlington - Downsville 115 kV Line,125.00,125.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040382,J2332,2022-09-15T04:00:00+00:00,2027-09-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Cottonwood,MN,DPP-2022,West,Phase 1,NRIS,Lyon County - Cedar Mountain 345kV,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3040383,J2333,2022-09-15T04:00:00+00:00,2027-09-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,McPherson,SD,DPP-2022,West,Phase 1,NRIS,Ellendale - Twin Brooks 345kV,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-07T04:00:00+00:00,,,
3040384,J2338,2022-09-15T04:00:00+00:00,2027-09-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,McPherson,SD,DPP-2022,West,Phase 1,NRIS,Ellendale - Twin Brooks 345kV,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-07T04:00:00+00:00,,,
3040385,J2325,2022-09-13T04:00:00+00:00,2025-08-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Morehouse,LA,DPP-2022,South,Phase 1,NRIS,Bastrop to Sterlington 115 kV,175.00,175.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-25T04:00:00+00:00,,,
3040386,J2326,2022-09-13T04:00:00+00:00,2025-10-28T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Outagamie,WI,DPP-2022,East (ATC),Phase 1,NRIS,Werner West,150.00,150.00,150.00,150.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3040387,J2327,2022-09-13T04:00:00+00:00,2026-11-01T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,LaMoure,ND,DPP-2022,West,Phase 1,NRIS,Ellendale 345 kV,300.00,300.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-07T04:00:00+00:00,,,
3040388,J2344,2022-09-13T04:00:00+00:00,2026-11-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Stutsman,ND,DPP-2022,West,Phase 1,NRIS,Jamestown 345 kV,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-07T04:00:00+00:00,,,
3040389,J2343,2022-09-14T04:00:00+00:00,2026-05-01T04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,Marion,IN,DPP-2022,Central,Phase 2,NRIS,Georgetown  - North 138.0kV,130.00,130.00,130.00,130.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3040390,J2329,2022-09-14T04:00:00+00:00,2025-10-31T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Vigo,IN,DPP-2022,Central,Phase 2,NRIS,Wabash River-Whitesville South 230 kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3040391,J2323,2022-09-13T04:00:00+00:00,2027-10-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Webster,IA,DPP-2022,West,Phase 1,NRIS,Webster-Lehigh 345kV,145.00,145.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3040392,J2339,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,CLECO POWER LLC,Rapides,LA,DPP-2022,South,Phase 1,NRIS,Cocodrie-Forest Hill 230kV,125.00,125.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040393,J2354,2022-09-15T04:00:00+00:00,2024-12-01T05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Marinette,WI,DPP-2022,East (ATC),Phase 1,NRIS,Crivitz,65.00,65.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040394,J2335,2022-09-14T04:00:00+00:00,2025-09-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Portage,WI,DPP-2022,East (ATC),Phase 1,NRIS,Plover 115 kV Substation (J1573 substation),200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040395,J2352,2022-09-15T04:00:00+00:00,2026-11-01T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Woodbury,IA,DPP-2022,West,Phase 1,NRIS,Raun - Lehigh 345 kV,118.00,118.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-07T04:00:00+00:00,,,
3040396,J2351,2022-09-15T04:00:00+00:00,2026-08-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Clay,AR,DPP-2022,South,Phase 1,NRIS,AECC RECTOR NORTH - RECTOR 161kV line,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3040397,J2356,2022-09-15T04:00:00+00:00,2026-09-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Craighead,AR,DPP-2022,South,Phase 1,NRIS,Cash-Newport AB 161 kV line,200.00,200.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3040398,J2337,2022-09-15T04:00:00+00:00,2026-06-30T04:00:00+00:00,AMEREN MISSOURI,St. Francois,MO,DPP-2022,Central,Phase 2,NRIS,St. Francois 138kV 4ST FRANC 1 bus 345774,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-28T04:00:00+00:00,,,
3040399,J2350,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Pulaski,AR,DPP-2022,South,Phase 1,ERIS,WHITE BLUFF EHV - WRIGHTSVILLE 115.0kV,115.50,115.50,115.50,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3040400,J2330,2022-09-15T04:00:00+00:00,2026-10-31T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Leflore,MS,DPP-2022,South,Phase 1,ERIS,GREENWOOD,200.00,200.00,200.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3040401,J2328,2022-09-12T04:00:00+00:00,2027-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lonoke,AR,DPP-2022,South,Phase 1,NRIS,Keo 500kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040402,J2341,2022-09-13T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Arkansas,AR,DPP-2022,South,Phase 1,NRIS,Ricuskey-Woodward 230kV,75.00,75.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040403,J2345,2022-09-12T04:00:00+00:00,2028-10-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Marathon,WI,DPP-2022,East (ATC),Phase 1,NRIS,Gardner Park-Stone Lake 345kV,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3040404,J2331,2022-09-15T04:00:00+00:00,2026-09-15T04:00:00+00:00,AMEREN ILLINOIS,Franklin,IL,DPP-2022,Central,Phase 2,NRIS,West Frankfort East Substation 345kV,127.00,127.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3040405,J2340,2022-09-14T04:00:00+00:00,2027-08-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Rush,IN,DPP-2022,Central,Phase 2,NRIS,RUSHVILLE 69 kV - HEMILROY 69 kV,43.00,43.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3040406,J2355,2022-09-14T04:00:00+00:00,2027-11-30T05:00:00+00:00,AMEREN ILLINOIS,Greene,IL,DPP-2022,Central,Phase 2,NRIS,A Tap on 4JERSEYVL-4ROODHSE,70.00,70.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
